Date and Time (UTC),Receiver,Description,Data
2019-06-12 17:27,VR2AR-547109,Temperature,2.7
2019-06-12 17:32,VR2AR-547109,Temperature,2.7
2019-06-12 17:37,VR2AR-547109,Temperature,2.7
2019-06-12 17:42,VR2AR-547109,Temperature,2.7
2019-06-12 17:47,VR2AR-547109,Temperature,2.7
2019-06-12 17:52,VR2AR-547109,Temperature,2.6
2019-06-12 17:57,VR2AR-547109,Temperature,2.6
2019-06-12 18:01,VR2AR-547109,Temperature,2.6
2019-06-12 18:06,VR2AR-547109,Temperature,2.6
2019-06-12 18:11,VR2AR-547109,Temperature,2.6
2019-06-12 18:16,VR2AR-547109,Temperature,2.6
2019-06-12 18:21,VR2AR-547109,Temperature,2.6
2019-06-12 18:26,VR2AR-547109,Temperature,2.6
2019-06-12 18:31,VR2AR-547109,Temperature,2.6
2019-06-12 18:36,VR2AR-547109,Temperature,2.6
2019-06-12 18:41,VR2AR-547109,Temperature,2.6
2019-06-12 18:46,VR2AR-547109,Temperature,2.6
2019-06-12 18:51,VR2AR-547109,Temperature,2.5
2019-06-12 18:56,VR2AR-547109,Temperature,2.5
2019-06-12 19:05,VR2AR-547109,Temperature,2.5
2019-06-12 19:10,VR2AR-547109,Temperature,2.5
2019-06-12 19:15,VR2AR-547109,Temperature,2.5
2019-06-12 19:20,VR2AR-547109,Temperature,2.5
2019-06-12 19:25,VR2AR-547109,Temperature,2.5
2019-06-12 19:30,VR2AR-547109,Temperature,2.5
2019-06-12 19:35,VR2AR-547109,Temperature,2.5
2019-06-12 19:40,VR2AR-547109,Temperature,2.5
2019-06-12 19:45,VR2AR-547109,Temperature,2.5
2019-06-12 19:50,VR2AR-547109,Temperature,2.5
2019-06-12 19:55,VR2AR-547109,Temperature,2.5
2019-06-12 20:04,VR2AR-547109,Temperature,2.5
2019-06-12 20:09,VR2AR-547109,Temperature,2.5
2019-06-12 20:14,VR2AR-547109,Temperature,2.5
2019-06-12 20:19,VR2AR-547109,Temperature,2.5
2019-06-12 20:24,VR2AR-547109,Temperature,2.5
2019-06-12 20:29,VR2AR-547109,Temperature,2.5
2019-06-12 20:34,VR2AR-547109,Temperature,2.5
2019-06-12 20:39,VR2AR-547109,Temperature,2.5
2019-06-12 20:44,VR2AR-547109,Temperature,2.5
2019-06-12 20:49,VR2AR-547109,Temperature,2.5
2019-06-12 20:54,VR2AR-547109,Temperature,2.5
2019-06-12 20:59,VR2AR-547109,Temperature,2.5
2019-06-12 21:03,VR2AR-547109,Temperature,2.5
2019-06-12 21:08,VR2AR-547109,Temperature,2.6
2019-06-12 21:13,VR2AR-547109,Temperature,2.6
2019-06-12 21:18,VR2AR-547109,Temperature,2.6
2019-06-12 21:23,VR2AR-547109,Temperature,2.6
2019-06-12 21:28,VR2AR-547109,Temperature,2.6
2019-06-12 21:33,VR2AR-547109,Temperature,2.6
2019-06-12 21:38,VR2AR-547109,Temperature,2.6
2019-06-12 21:43,VR2AR-547109,Temperature,2.6
2019-06-12 21:48,VR2AR-547109,Temperature,2.6
2019-06-12 21:53,VR2AR-547109,Temperature,2.6
2019-06-12 21:58,VR2AR-547109,Temperature,2.6
2019-06-12 22:02,VR2AR-547109,Temperature,2.6
2019-06-12 22:07,VR2AR-547109,Temperature,2.6
2019-06-12 22:12,VR2AR-547109,Temperature,2.6
2019-06-12 22:17,VR2AR-547109,Temperature,2.6
2019-06-12 22:22,VR2AR-547109,Temperature,2.6
2019-06-12 22:27,VR2AR-547109,Temperature,2.7
2019-06-12 22:32,VR2AR-547109,Temperature,2.7
2019-06-12 22:37,VR2AR-547109,Temperature,2.7
2019-06-12 22:42,VR2AR-547109,Temperature,2.8
2019-06-12 22:47,VR2AR-547109,Temperature,2.8
2019-06-12 22:52,VR2AR-547109,Temperature,2.8
2019-06-12 22:57,VR2AR-547109,Temperature,2.8
2019-06-12 23:01,VR2AR-547109,Temperature,2.8
2019-06-12 23:06,VR2AR-547109,Temperature,2.8
2019-06-12 23:11,VR2AR-547109,Temperature,2.8
2019-06-12 23:16,VR2AR-547109,Temperature,2.9
2019-06-12 23:21,VR2AR-547109,Temperature,2.9
2019-06-12 23:26,VR2AR-547109,Temperature,2.9
2019-06-12 23:31,VR2AR-547109,Temperature,2.9
2019-06-12 23:36,VR2AR-547109,Temperature,2.9
2019-06-12 23:41,VR2AR-547109,Temperature,2.9
2019-06-12 23:46,VR2AR-547109,Temperature,2.9
2019-06-12 23:51,VR2AR-547109,Temperature,2.9
2019-06-12 23:56,VR2AR-547109,Temperature,2.9
2019-06-13 4:00,VR2AR-547109,Temperature,2.7
2019-06-13 9:00,VR2AR-547109,Temperature,2.8
2019-06-13 14:00,VR2AR-547109,Temperature,4.6
2019-06-13 23:00,VR2AR-547109,Temperature,3.8
2019-06-14 4:00,VR2AR-547109,Temperature,3.7
2019-06-14 14:00,VR2AR-547109,Temperature,4.5
2019-06-15 5:00,VR2AR-547109,Temperature,5.9
2019-06-15 15:00,VR2AR-547109,Temperature,5.6
2019-06-16 6:00,VR2AR-547109,Temperature,4
2019-06-16 16:00,VR2AR-547109,Temperature,3.6
2019-06-17 7:00,VR2AR-547109,Temperature,3.3
2019-06-17 17:00,VR2AR-547109,Temperature,3
2019-06-18 8:00,VR2AR-547109,Temperature,3.2
2019-06-18 18:00,VR2AR-547109,Temperature,3.2
2019-06-19 9:00,VR2AR-547109,Temperature,3.4
2019-06-19 19:00,VR2AR-547109,Temperature,3.6
2019-06-20 0:00,VR2AR-547109,Temperature,3
2019-06-20 10:00,VR2AR-547109,Temperature,3.4
2019-06-20 20:00,VR2AR-547109,Temperature,3.9
2019-06-21 1:00,VR2AR-547109,Temperature,3.5
2019-06-21 11:00,VR2AR-547109,Temperature,4.6
2019-06-21 21:00,VR2AR-547109,Temperature,9.1
2019-06-22 2:00,VR2AR-547109,Temperature,8.7
2019-06-22 12:00,VR2AR-547109,Temperature,3.5
2019-06-22 22:00,VR2AR-547109,Temperature,3.3
2019-06-23 3:00,VR2AR-547109,Temperature,3.2
2019-06-23 13:00,VR2AR-547109,Temperature,3.7
2019-06-23 23:00,VR2AR-547109,Temperature,4
2019-06-24 4:00,VR2AR-547109,Temperature,3.8
2019-06-24 14:00,VR2AR-547109,Temperature,3.9
2019-06-25 5:00,VR2AR-547109,Temperature,4.6
2019-06-25 15:00,VR2AR-547109,Temperature,4
2019-06-26 6:00,VR2AR-547109,Temperature,4.4
2019-06-26 16:00,VR2AR-547109,Temperature,4.3
2019-06-27 7:00,VR2AR-547109,Temperature,5.3
2019-06-27 17:00,VR2AR-547109,Temperature,7.3
2019-06-28 8:00,VR2AR-547109,Temperature,8.6
2019-06-28 18:00,VR2AR-547109,Temperature,8.9
2019-06-29 9:00,VR2AR-547109,Temperature,6.6
2019-06-29 19:00,VR2AR-547109,Temperature,6
2019-06-30 0:00,VR2AR-547109,Temperature,7
2019-06-30 10:00,VR2AR-547109,Temperature,6.2
2019-06-30 20:00,VR2AR-547109,Temperature,7
2019-07-01 1:00,VR2AR-547109,Temperature,8.1
2019-07-01 11:00,VR2AR-547109,Temperature,9.1
2019-07-01 21:00,VR2AR-547109,Temperature,9.6
2019-07-02 2:00,VR2AR-547109,Temperature,9.9
2019-07-02 12:00,VR2AR-547109,Temperature,9
2019-07-02 22:00,VR2AR-547109,Temperature,8.3
2019-07-03 3:00,VR2AR-547109,Temperature,9.5
2019-07-03 13:00,VR2AR-547109,Temperature,9.1
2019-07-03 23:00,VR2AR-547109,Temperature,9.5
2019-07-04 4:00,VR2AR-547109,Temperature,9.5
2019-07-04 14:00,VR2AR-547109,Temperature,9.1
2019-07-05 5:00,VR2AR-547109,Temperature,9.2
2019-07-05 15:00,VR2AR-547109,Temperature,8.3
2019-07-06 6:00,VR2AR-547109,Temperature,9.3
2019-07-06 16:00,VR2AR-547109,Temperature,8.6
2019-07-07 7:00,VR2AR-547109,Temperature,7.9
2019-07-07 17:00,VR2AR-547109,Temperature,6.2
2019-07-08 8:00,VR2AR-547109,Temperature,7.4
2019-07-08 18:00,VR2AR-547109,Temperature,6.5
2019-07-09 9:00,VR2AR-547109,Temperature,6.3
2019-07-09 19:00,VR2AR-547109,Temperature,5.2
2019-07-10 0:00,VR2AR-547109,Temperature,5.7
2019-07-10 10:00,VR2AR-547109,Temperature,6.2
2019-07-10 20:00,VR2AR-547109,Temperature,5.7
2019-07-11 1:00,VR2AR-547109,Temperature,5.7
2019-07-11 11:00,VR2AR-547109,Temperature,7.1
2019-07-11 21:00,VR2AR-547109,Temperature,8
2019-07-12 2:00,VR2AR-547109,Temperature,8.8
2019-07-12 12:00,VR2AR-547109,Temperature,6.4
2019-07-12 22:00,VR2AR-547109,Temperature,7.4
2019-07-13 3:00,VR2AR-547109,Temperature,11.6
2019-07-13 13:00,VR2AR-547109,Temperature,11.8
2019-07-13 23:00,VR2AR-547109,Temperature,10.2
2019-07-14 4:00,VR2AR-547109,Temperature,10.4
2019-07-14 14:00,VR2AR-547109,Temperature,10.6
2019-07-15 5:00,VR2AR-547109,Temperature,11.1
2019-07-15 15:00,VR2AR-547109,Temperature,10.9
2019-07-16 6:00,VR2AR-547109,Temperature,11.2
2019-07-16 16:00,VR2AR-547109,Temperature,11.1
2019-07-17 7:00,VR2AR-547109,Temperature,11.6
2019-07-17 17:00,VR2AR-547109,Temperature,11.2
2019-07-18 8:00,VR2AR-547109,Temperature,11.2
2019-07-18 18:00,VR2AR-547109,Temperature,9.8
2019-07-19 9:00,VR2AR-547109,Temperature,11.1
2019-07-19 19:00,VR2AR-547109,Temperature,10.3
2019-07-20 0:00,VR2AR-547109,Temperature,10.3
2019-07-20 10:00,VR2AR-547109,Temperature,10.7
2019-07-20 20:00,VR2AR-547109,Temperature,9.7
2019-07-21 1:00,VR2AR-547109,Temperature,8.9
2019-07-21 11:00,VR2AR-547109,Temperature,9.1
2019-07-21 21:00,VR2AR-547109,Temperature,9.6
2019-07-22 2:00,VR2AR-547109,Temperature,9.4
2019-07-22 12:00,VR2AR-547109,Temperature,9.5
2019-07-22 22:00,VR2AR-547109,Temperature,10.2
2019-07-23 3:00,VR2AR-547109,Temperature,9.6
2019-07-23 13:00,VR2AR-547109,Temperature,8.2
2019-07-23 23:00,VR2AR-547109,Temperature,9.7
2019-07-24 4:00,VR2AR-547109,Temperature,9.5
2019-07-24 14:00,VR2AR-547109,Temperature,8.9
2019-07-25 5:00,VR2AR-547109,Temperature,10.7
2019-07-25 15:00,VR2AR-547109,Temperature,10.6
2019-07-26 6:00,VR2AR-547109,Temperature,11.6
2019-07-26 16:00,VR2AR-547109,Temperature,11
2019-07-27 7:00,VR2AR-547109,Temperature,11.2
2019-07-27 17:00,VR2AR-547109,Temperature,11.6
2019-07-28 8:00,VR2AR-547109,Temperature,11.9
2019-07-28 18:00,VR2AR-547109,Temperature,11.4
2019-07-29 9:00,VR2AR-547109,Temperature,11.9
2019-07-29 19:00,VR2AR-547109,Temperature,11.5
2019-07-30 0:00,VR2AR-547109,Temperature,11.6
2019-07-30 10:00,VR2AR-547109,Temperature,9.5
2019-07-30 20:00,VR2AR-547109,Temperature,9.4
2019-07-31 1:00,VR2AR-547109,Temperature,9.5
2019-07-31 11:00,VR2AR-547109,Temperature,7.7
2019-07-31 21:00,VR2AR-547109,Temperature,8.6
2019-08-01 2:00,VR2AR-547109,Temperature,8.8
2019-08-01 12:00,VR2AR-547109,Temperature,8
2019-08-01 22:00,VR2AR-547109,Temperature,8.5
2019-08-02 3:00,VR2AR-547109,Temperature,9.2
2019-08-02 13:00,VR2AR-547109,Temperature,7.7
2019-08-02 23:00,VR2AR-547109,Temperature,8.7
2019-08-03 4:00,VR2AR-547109,Temperature,9.1
2019-08-03 14:00,VR2AR-547109,Temperature,7.9
2019-08-04 5:00,VR2AR-547109,Temperature,8.6
2019-08-04 15:00,VR2AR-547109,Temperature,6.7
2019-08-05 6:00,VR2AR-547109,Temperature,7.9
2019-08-05 16:00,VR2AR-547109,Temperature,6.3
2019-08-06 7:00,VR2AR-547109,Temperature,7.7
2019-08-06 17:00,VR2AR-547109,Temperature,6.9
2019-08-07 8:00,VR2AR-547109,Temperature,7.9
2019-08-07 18:00,VR2AR-547109,Temperature,8.2
2019-08-08 9:00,VR2AR-547109,Temperature,9.8
2019-08-08 19:00,VR2AR-547109,Temperature,9.6
2019-08-09 0:00,VR2AR-547109,Temperature,10.6
2019-08-09 10:00,VR2AR-547109,Temperature,13.4
2019-08-09 20:00,VR2AR-547109,Temperature,12.2
2019-08-10 1:00,VR2AR-547109,Temperature,13
2019-08-10 11:00,VR2AR-547109,Temperature,11.9
2019-08-10 21:00,VR2AR-547109,Temperature,10
2019-08-11 2:00,VR2AR-547109,Temperature,11.4
2019-08-11 12:00,VR2AR-547109,Temperature,10.3
2019-08-11 22:00,VR2AR-547109,Temperature,9.9
2019-08-12 3:00,VR2AR-547109,Temperature,9.9
2019-08-12 13:00,VR2AR-547109,Temperature,8.5
2019-08-12 23:00,VR2AR-547109,Temperature,8.1
2019-08-13 4:00,VR2AR-547109,Temperature,8.5
2019-08-13 14:00,VR2AR-547109,Temperature,7.4
2019-08-14 5:00,VR2AR-547109,Temperature,8.1
2019-08-14 15:00,VR2AR-547109,Temperature,7.6
2019-08-15 6:00,VR2AR-547109,Temperature,8.2
2019-08-15 16:00,VR2AR-547109,Temperature,7.9
2019-08-16 7:00,VR2AR-547109,Temperature,8.8
2019-08-16 17:00,VR2AR-547109,Temperature,8
2019-08-17 8:00,VR2AR-547109,Temperature,9.4
2019-08-17 18:00,VR2AR-547109,Temperature,8.8
2019-08-18 9:00,VR2AR-547109,Temperature,11.2
2019-08-18 19:00,VR2AR-547109,Temperature,9.1
2019-08-19 0:00,VR2AR-547109,Temperature,9.1
2019-08-19 10:00,VR2AR-547109,Temperature,10.7
2019-08-19 20:00,VR2AR-547109,Temperature,12.2
2019-08-20 1:00,VR2AR-547109,Temperature,14.5
2019-08-20 11:00,VR2AR-547109,Temperature,14.4
2019-08-20 21:00,VR2AR-547109,Temperature,11
2019-08-21 2:00,VR2AR-547109,Temperature,10.2
2019-08-21 12:00,VR2AR-547109,Temperature,11.2
2019-08-21 22:00,VR2AR-547109,Temperature,12.5
2019-08-22 3:00,VR2AR-547109,Temperature,11.9
2019-08-22 13:00,VR2AR-547109,Temperature,11.9
2019-08-22 23:00,VR2AR-547109,Temperature,12.6
2019-08-23 4:00,VR2AR-547109,Temperature,9
2019-08-23 14:00,VR2AR-547109,Temperature,9.6
2019-08-24 5:00,VR2AR-547109,Temperature,9.6
2019-08-24 15:00,VR2AR-547109,Temperature,9.1
2019-08-25 6:00,VR2AR-547109,Temperature,10.2
2019-08-25 16:00,VR2AR-547109,Temperature,12.4
2019-08-26 7:00,VR2AR-547109,Temperature,15.4
2019-08-26 17:00,VR2AR-547109,Temperature,16.2
2019-08-27 8:00,VR2AR-547109,Temperature,16.1
2019-08-27 18:00,VR2AR-547109,Temperature,16.2
2019-08-28 9:00,VR2AR-547109,Temperature,16.1
2019-08-28 19:00,VR2AR-547109,Temperature,16
2019-08-29 0:00,VR2AR-547109,Temperature,15.9
2019-08-29 10:00,VR2AR-547109,Temperature,14.9
2019-08-29 20:00,VR2AR-547109,Temperature,16
2019-08-30 1:00,VR2AR-547109,Temperature,16.5
2019-08-30 11:00,VR2AR-547109,Temperature,16.6
2019-08-30 21:00,VR2AR-547109,Temperature,16.6
2019-08-31 2:00,VR2AR-547109,Temperature,16.8
2019-08-31 12:00,VR2AR-547109,Temperature,16.8
2019-08-31 22:00,VR2AR-547109,Temperature,16.9
2019-09-01 3:00,VR2AR-547109,Temperature,16.1
2019-09-01 13:00,VR2AR-547109,Temperature,13.5
2019-09-01 23:00,VR2AR-547109,Temperature,15.3
2019-09-02 4:00,VR2AR-547109,Temperature,16.7
2019-09-02 14:00,VR2AR-547109,Temperature,15.8
2019-09-03 5:00,VR2AR-547109,Temperature,17.2
2019-09-03 15:00,VR2AR-547109,Temperature,17.3
2019-09-04 6:00,VR2AR-547109,Temperature,16.8
2019-09-04 16:00,VR2AR-547109,Temperature,16.5
2019-09-05 7:00,VR2AR-547109,Temperature,16.8
2019-09-05 17:00,VR2AR-547109,Temperature,11.3
2019-09-06 8:00,VR2AR-547109,Temperature,12.7
2019-09-06 18:00,VR2AR-547109,Temperature,15.1
2019-09-07 9:00,VR2AR-547109,Temperature,17.2
2019-09-07 19:00,VR2AR-547109,Temperature,16.9
2019-09-08 0:00,VR2AR-547109,Temperature,17.1
2019-09-08 10:00,VR2AR-547109,Temperature,16.5
2019-09-08 20:00,VR2AR-547109,Temperature,13.7
2019-09-09 1:00,VR2AR-547109,Temperature,13.2
2019-09-09 11:00,VR2AR-547109,Temperature,4.8
2019-09-09 21:00,VR2AR-547109,Temperature,12.1
2019-09-10 2:00,VR2AR-547109,Temperature,10.2
2019-09-10 12:00,VR2AR-547109,Temperature,8.4
2019-09-10 22:00,VR2AR-547109,Temperature,8.3
2019-09-11 3:00,VR2AR-547109,Temperature,11.4
2019-09-11 13:00,VR2AR-547109,Temperature,8.1
2019-09-11 23:00,VR2AR-547109,Temperature,11
2019-09-12 4:00,VR2AR-547109,Temperature,10.5
2019-09-12 14:00,VR2AR-547109,Temperature,6
2019-09-13 5:00,VR2AR-547109,Temperature,10
2019-09-13 15:00,VR2AR-547109,Temperature,10.4
2019-09-14 6:00,VR2AR-547109,Temperature,12
2019-09-14 16:00,VR2AR-547109,Temperature,12.3
2019-09-15 7:00,VR2AR-547109,Temperature,12.8
2019-09-15 17:00,VR2AR-547109,Temperature,12.9
2019-09-16 8:00,VR2AR-547109,Temperature,9.2
2019-09-16 18:00,VR2AR-547109,Temperature,9.9
2019-09-17 9:00,VR2AR-547109,Temperature,10.1
2019-09-17 19:00,VR2AR-547109,Temperature,10.4
2019-09-18 0:00,VR2AR-547109,Temperature,9.3
2019-09-18 10:00,VR2AR-547109,Temperature,11.9
2019-09-18 20:00,VR2AR-547109,Temperature,12.8
2019-09-19 1:00,VR2AR-547109,Temperature,12.1
2019-09-19 11:00,VR2AR-547109,Temperature,12.6
2019-09-19 21:00,VR2AR-547109,Temperature,12.2
2019-09-20 2:00,VR2AR-547109,Temperature,12.6
2019-09-20 12:00,VR2AR-547109,Temperature,12.6
2019-09-20 22:00,VR2AR-547109,Temperature,12.7
2019-09-21 3:00,VR2AR-547109,Temperature,13.1
2019-09-21 13:00,VR2AR-547109,Temperature,13.3
2019-09-21 23:00,VR2AR-547109,Temperature,12.9
2019-09-22 4:00,VR2AR-547109,Temperature,12
2019-09-22 14:00,VR2AR-547109,Temperature,12.3
2019-09-23 5:00,VR2AR-547109,Temperature,13
2019-09-23 15:00,VR2AR-547109,Temperature,13.1
2019-09-24 6:00,VR2AR-547109,Temperature,10.8
2019-09-24 16:00,VR2AR-547109,Temperature,11
2019-09-25 7:00,VR2AR-547109,Temperature,10.7
2019-09-25 17:00,VR2AR-547109,Temperature,11.1
2019-09-26 8:00,VR2AR-547109,Temperature,11.3
2019-09-26 18:00,VR2AR-547109,Temperature,11.7
2019-09-27 9:00,VR2AR-547109,Temperature,12.1
2019-09-27 19:00,VR2AR-547109,Temperature,13.4
2019-09-28 0:00,VR2AR-547109,Temperature,11
2019-09-28 10:00,VR2AR-547109,Temperature,10.7
2019-09-28 20:00,VR2AR-547109,Temperature,11.7
2019-09-29 1:00,VR2AR-547109,Temperature,12.3
2019-09-29 11:00,VR2AR-547109,Temperature,12.1
2019-09-29 21:00,VR2AR-547109,Temperature,11.9
2019-09-30 2:00,VR2AR-547109,Temperature,11.1
2019-09-30 12:00,VR2AR-547109,Temperature,10.8
2019-09-30 22:00,VR2AR-547109,Temperature,10.7
2019-10-01 3:00,VR2AR-547109,Temperature,11.1
2019-10-01 13:00,VR2AR-547109,Temperature,11.2
2019-10-01 23:00,VR2AR-547109,Temperature,11.6
2019-10-02 4:00,VR2AR-547109,Temperature,12
2019-10-02 14:00,VR2AR-547109,Temperature,12
2019-10-03 5:00,VR2AR-547109,Temperature,9.8
2019-10-03 15:00,VR2AR-547109,Temperature,10.3
2019-10-04 6:00,VR2AR-547109,Temperature,11.1
2019-10-04 16:00,VR2AR-547109,Temperature,11.2
2019-10-05 7:00,VR2AR-547109,Temperature,11
2019-10-05 17:00,VR2AR-547109,Temperature,11.1
2019-10-06 8:00,VR2AR-547109,Temperature,11.1
2019-10-06 18:00,VR2AR-547109,Temperature,10.9
2019-10-07 9:00,VR2AR-547109,Temperature,11.1
2019-10-07 19:00,VR2AR-547109,Temperature,11.1
2019-10-08 0:00,VR2AR-547109,Temperature,11.3
2019-10-08 10:00,VR2AR-547109,Temperature,11.3
2019-10-08 20:00,VR2AR-547109,Temperature,11.5
2019-10-09 1:00,VR2AR-547109,Temperature,11.5
2019-10-09 11:00,VR2AR-547109,Temperature,11.2
2019-10-09 21:00,VR2AR-547109,Temperature,11.3
2019-10-10 2:00,VR2AR-547109,Temperature,11.5
2019-10-10 12:00,VR2AR-547109,Temperature,11.4
2019-10-10 22:00,VR2AR-547109,Temperature,11.4
2019-10-11 3:00,VR2AR-547109,Temperature,11.3
2019-10-11 13:00,VR2AR-547109,Temperature,11.3
2019-10-11 23:00,VR2AR-547109,Temperature,11.2
2019-10-12 4:00,VR2AR-547109,Temperature,11.1
2019-10-12 14:00,VR2AR-547109,Temperature,11
2019-10-13 5:00,VR2AR-547109,Temperature,11.1
2019-10-13 15:00,VR2AR-547109,Temperature,11.1
2019-10-14 6:00,VR2AR-547109,Temperature,11.2
2019-10-14 16:00,VR2AR-547109,Temperature,11.2
2019-10-15 7:00,VR2AR-547109,Temperature,11.1
2019-10-15 17:00,VR2AR-547109,Temperature,11.1
2019-10-16 8:00,VR2AR-547109,Temperature,11
2019-10-16 18:00,VR2AR-547109,Temperature,11
2019-10-17 9:00,VR2AR-547109,Temperature,10.9
2019-10-17 19:00,VR2AR-547109,Temperature,10.9
2019-10-18 0:00,VR2AR-547109,Temperature,11
2019-10-18 10:00,VR2AR-547109,Temperature,10.9
2019-10-18 20:00,VR2AR-547109,Temperature,11
2019-10-19 1:00,VR2AR-547109,Temperature,10.9
2019-10-19 11:00,VR2AR-547109,Temperature,10.8
